:START_ID(Owner),:END_ID(Property),:TYPE,ownershipType,ownershipPercentage:float,startDate,endDate,acquisitionPrice:long,isCurrent:boolean,originalJointId,sourceSystem
ENT_002868,1006 0 69,OWNS,PRIMARY,100.0,1961-06-01,,0,True,,ASSESSOR
ENT_004850,1006 0 7,OWNS,PRIMARY,100.0,2018-07-31,,860000,True,,ASSESSOR
ENT_009973,1006 0 70,OWNS,PRIMARY,100.0,2000-10-30,,168000,True,,ASSESSOR
ENT_002559,1006 0 71,OWNS,PRIMARY,100.0,2025-03-21,,1,True,,ASSESSOR
ENT_006559,1006 0 72,OWNS,PRIMARY,100.0,1950-02-21,,0,True,,ASSESSOR
ENT_002033,1006 0 8,OWNS,PRIMARY,100.0,2002-09-10,,429900,True,,ASSESSOR
ENT_011363,1006 0 8A,OWNS,PRIMARY,100.0,2001-07-31,,17500,True,,ASSESSOR
ENT_000696,1006 0 9,OWNS,PRIMARY,100.0,2024-05-24,,1150000,True,,ASSESSOR
ENT_002728,1007 0 1,OWNS,PRIMARY,100.0,1996-09-12,,135000,True,,ASSESSOR
ENT_004504,1007 0 10,OWNS,PRIMARY,100.0,2017-04-07,,560000,True,,ASSESSOR
ENT_011358,1007 0 11,OWNS,PRIMARY,100.0,1982-06-11,,0,True,,ASSESSOR
ENT_002505,1007 0 1A,OWNS,PRIMARY,100.0,2019-05-23,,1,True,,ASSESSOR
ENT_002749,1007 0 2,OWNS,PRIMARY,100.0,2015-11-18,,500000,True,,ASSESSOR
ENT_002436,1007 0 2A,OWNS,PRIMARY,100.0,2022-09-27,,100,True,,ASSESSOR
ENT_006586,1007 0 3,OWNS,PRIMARY,100.0,2016-07-01,,1,True,,ASSESSOR
ENT_003767,1007 0 3A,OWNS,PRIMARY,100.0,2023-03-10,,725000,True,,ASSESSOR
ENT_012016,1007 0 4,OWNS,PRIMARY,100.0,2006-06-29,,525000,True,,ASSESSOR
ENT_004224,1007 0 4A,OWNS,PRIMARY,100.0,2021-09-29,,1,True,,ASSESSOR
ENT_008088,1007 0 4B,OWNS,PRIMARY,100.0,2020-05-15,,460000,True,,ASSESSOR
ENT_010674,1007 0 4C,OWNS,PRIMARY,100.0,2023-10-06,,525000,True,,ASSESSOR
ENT_000798,1007 0 5,OWNS,PRIMARY,100.0,2012-01-19,,1,True,,ASSESSOR
ENT_010640,1007 0 6,OWNS,PRIMARY,100.0,2020-11-19,,100,True,,ASSESSOR
ENT_006185,1007 0 7,OWNS,PRIMARY,100.0,2020-01-30,,1600000,True,,ASSESSOR
ENT_008735,1007 0 8,OWNS,PRIMARY,100.0,2009-12-18,,1,True,,ASSESSOR
ENT_010393,1007 0 9,OWNS,PRIMARY,100.0,2018-12-18,,400000,True,,ASSESSOR
ENT_000859,1008 0 10,OWNS,PRIMARY,100.0,1940-12-31,,100000,True,,ASSESSOR
ENT_003562,1008 0 11,OWNS,PRIMARY,100.0,1976-08-09,,0,True,,ASSESSOR
ENT_002122,1008 0 11A,OWNS,PRIMARY,100.0,2014-12-24,,1,True,,ASSESSOR
ENT_006559,1008 0 12,OWNS,PRIMARY,100.0,1955-04-27,,0,True,,ASSESSOR
ENT_007876,1008 0 13,OWNS,PRIMARY,100.0,2016-09-09,,435000,True,,ASSESSOR
ENT_012022,1008 0 14,OWNS,PRIMARY,100.0,2010-09-08,,295000,True,,ASSESSOR
ENT_002175,1008 0 15,OWNS,PRIMARY,100.0,2022-09-19,,100,True,,ASSESSOR
ENT_008637,1008 0 16,OWNS,PRIMARY,100.0,2024-06-27,,100,True,,ASSESSOR
ENT_005342,1008 0 17,OWNS,PRIMARY,100.0,2022-02-17,,725000,True,,ASSESSOR
ENT_000588,1008 0 18,OWNS,PRIMARY,100.0,2011-04-22,,1,True,,ASSESSOR
ENT_005069,1008 0 19,OWNS,PRIMARY,100.0,2011-06-01,,359500,True,,ASSESSOR
ENT_009484,1008 0 19A,OWNS,PRIMARY,100.0,1987-08-28,,250000,True,,ASSESSOR
ENT_001259,1008 0 2,OWNS,PRIMARY,100.0,2024-04-25,,1,True,,ASSESSOR
ENT_002122,1008 0 20,OWNS,PRIMARY,100.0,2018-10-09,,1,True,,ASSESSOR
ENT_011215,1008 0 20A,OWNS,PRIMARY,100.0,2014-12-23,,1,True,,ASSESSOR
ENT_002122,1008 0 21,OWNS,PRIMARY,100.0,2014-12-24,,1,True,,ASSESSOR
ENT_010522,1008 0 22,OWNS,PRIMARY,100.0,2014-08-29,,100,True,,ASSESSOR
ENT_010522,1008 0 24,OWNS,PRIMARY,100.0,1976-08-09,,0,True,,ASSESSOR
ENT_002548,1008 0 25,OWNS,PRIMARY,100.0,2018-05-25,,1030000,True,,ASSESSOR
ENT_004979,1008 0 26,OWNS,PRIMARY,100.0,1969-02-28,,0,True,,ASSESSOR
ENT_005941,1008 0 27,OWNS,PRIMARY,100.0,2003-07-07,,1,True,,ASSESSOR
ENT_011454,1008 0 28,OWNS,PRIMARY,100.0,2019-05-31,,402500,True,,ASSESSOR
ENT_003502,1008 0 29,OWNS,PRIMARY,100.0,2002-01-31,,237000,True,,ASSESSOR
ENT_002741,1008 0 3,OWNS,PRIMARY,100.0,2024-06-07,,650000,True,,ASSESSOR
ENT_006559,1008 0 30,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,1008 0 31,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_001411,1008 0 33,OWNS,PRIMARY,100.0,1999-11-17,,1,True,,ASSESSOR
ENT_002407,1008 0 34,OWNS,PRIMARY,100.0,1993-06-22,,1,True,,ASSESSOR
ENT_006957,1008 0 35,OWNS,PRIMARY,100.0,2011-07-07,,286000,True,,ASSESSOR
ENT_007448,1008 0 35A,OWNS,PRIMARY,100.0,2020-01-07,,599750,True,,ASSESSOR
ENT_011440,1008 0 36,OWNS,PRIMARY,100.0,2006-10-30,,500000,True,,ASSESSOR
ENT_003578,1008 0 37,OWNS,PRIMARY,100.0,2005-05-04,,470000,True,,ASSESSOR
ENT_004653,1008 0 38,OWNS,PRIMARY,100.0,2017-06-14,,365000,True,,ASSESSOR
ENT_002293,1008 0 39,OWNS,PRIMARY,100.0,2022-01-21,,1,True,,ASSESSOR
ENT_003991,1008 0 4,OWNS,PRIMARY,100.0,2021-04-23,,1,True,,ASSESSOR
ENT_008709,1008 0 40,OWNS,PRIMARY,100.0,1994-02-09,,1,True,,ASSESSOR
ENT_011103,1008 0 42,OWNS,PRIMARY,100.0,2024-04-03,,22000000,True,,ASSESSOR
ENT_000008,1008 0 42A,OWNS,PRIMARY,100.0,2004-04-15,,395000,True,,ASSESSOR
ENT_000528,1008 0 46,OWNS,PRIMARY,100.0,2008-09-22,,0,True,,ASSESSOR
ENT_007832,1008 0 48,OWNS,PRIMARY,100.0,1997-10-02,,130000,True,,ASSESSOR
ENT_010924,1008 0 49,OWNS,PRIMARY,100.0,1999-11-04,,100,True,,ASSESSOR
ENT_002490,1008 0 5,OWNS,PRIMARY,100.0,2017-07-25,,435000,True,,ASSESSOR
ENT_006920,1008 0 6,OWNS,PRIMARY,100.0,1996-06-27,,100,True,,ASSESSOR
ENT_006261,1008 0 8,OWNS,PRIMARY,100.0,2016-08-31,,485900,True,,ASSESSOR
ENT_009557,1008 0 9,OWNS,PRIMARY,100.0,2020-07-17,,510000,True,,ASSESSOR
ENT_004602,1009 0 10,OWNS,PRIMARY,100.0,2014-06-27,,365000,True,,ASSESSOR
ENT_002644,1009 0 11,OWNS,PRIMARY,100.0,2002-01-16,,365000,True,,ASSESSOR
ENT_003445,1009 0 12,OWNS,PRIMARY,100.0,2024-11-19,,10,True,,ASSESSOR
ENT_003445,1009 0 13,OWNS,PRIMARY,100.0,2024-11-19,,10,True,,ASSESSOR
ENT_011482,1009 0 16,OWNS,PRIMARY,100.0,2017-12-07,,100,True,,ASSESSOR
ENT_006422,1009 0 17,OWNS,PRIMARY,100.0,2017-12-07,,100,True,,ASSESSOR
ENT_000017,1009 0 19,OWNS,PRIMARY,100.0,1984-08-31,,82900,True,,ASSESSOR
ENT_011535,1009 0 2,OWNS,PRIMARY,100.0,2006-01-20,,1,True,,ASSESSOR
ENT_009836,1009 0 20,OWNS,PRIMARY,100.0,2018-04-25,,100,True,,ASSESSOR
ENT_004969,1009 0 21,OWNS,PRIMARY,100.0,2022-05-17,,565000,True,,ASSESSOR
ENT_006231,1009 0 22,OWNS,PRIMARY,100.0,2021-03-08,,575000,True,,ASSESSOR
ENT_003626,1009 0 23,OWNS,PRIMARY,100.0,2002-06-14,,360000,True,,ASSESSOR
ENT_002872,1009 0 24,OWNS,PRIMARY,100.0,2021-03-02,,100,True,,ASSESSOR
ENT_011742,1009 0 25,OWNS,PRIMARY,100.0,2017-07-07,,325000,True,,ASSESSOR
ENT_005351,1009 0 26,OWNS,PRIMARY,100.0,2021-03-01,,100,True,,ASSESSOR
ENT_002141,1009 0 27,OWNS,PRIMARY,100.0,2001-05-25,,1,True,,ASSESSOR
ENT_011347,1009 0 29,OWNS,PRIMARY,100.0,2020-03-16,,582000,True,,ASSESSOR
ENT_011103,1009 0 2A,OWNS,PRIMARY,100.0,2024-04-03,,22000000,True,,ASSESSOR
ENT_000319,1009 0 3,OWNS,PRIMARY,100.0,2020-12-23,,1,True,,ASSESSOR
ENT_008628,1009 0 30,OWNS,PRIMARY,100.0,2004-11-15,,415000,True,,ASSESSOR
ENT_003070,1009 0 31,OWNS,PRIMARY,100.0,2015-07-02,,597800,True,,ASSESSOR
ENT_009101,1009 0 32,OWNS,PRIMARY,100.0,2018-12-13,,1,True,,ASSESSOR
ENT_006324,1009 0 33,OWNS,PRIMARY,100.0,1998-02-13,,1,True,,ASSESSOR
ENT_006324,1009 0 34,OWNS,PRIMARY,100.0,1998-02-13,,1,True,,ASSESSOR
ENT_005834,1009 0 35,OWNS,PRIMARY,100.0,2023-05-19,,750000,True,,ASSESSOR
ENT_007076,1009 0 36,OWNS,PRIMARY,100.0,2020-02-03,,437000,True,,ASSESSOR
ENT_004342,1009 0 37,OWNS,PRIMARY,100.0,1977-04-29,,27000,True,,ASSESSOR
ENT_005022,1009 0 39,OWNS,PRIMARY,100.0,1971-02-01,,0,True,,ASSESSOR
ENT_006640,1009 0 4,OWNS,PRIMARY,100.0,1997-11-03,,175000,True,,ASSESSOR
ENT_008103,1009 0 40,OWNS,PRIMARY,100.0,1966-04-29,,1,True,,ASSESSOR
ENT_008372,1009 0 41,OWNS,PRIMARY,100.0,2003-04-01,,1200000,True,,ASSESSOR
ENT_006646,1009 0 42,OWNS,PRIMARY,100.0,2014-01-14,,550000,True,,ASSESSOR
ENT_007528,1009 0 42A,OWNS,PRIMARY,100.0,2014-01-14,,550000,True,,ASSESSOR
ENT_010153,1009 0 43,OWNS,PRIMARY,100.0,2024-07-09,,1,True,,ASSESSOR
ENT_011278,1009 0 44,OWNS,PRIMARY,100.0,2021-02-12,,1,True,,ASSESSOR
ENT_006708,1009 0 44A,OWNS,PRIMARY,100.0,2021-04-20,,1,True,,ASSESSOR
ENT_005607,1009 0 45,OWNS,PRIMARY,100.0,2017-02-23,,1,True,,ASSESSOR
ENT_001776,1009 0 46,OWNS,PRIMARY,100.0,2013-11-05,,1,True,,ASSESSOR
ENT_010116,1009 0 47,OWNS,PRIMARY,100.0,2012-11-19,,253000,True,,ASSESSOR
ENT_008628,1009 0 48,OWNS,PRIMARY,100.0,2004-10-18,,100,True,,ASSESSOR
ENT_000795,1009 0 49,OWNS,PRIMARY,100.0,2019-10-25,,405000,True,,ASSESSOR
ENT_009840,1009 0 5,OWNS,PRIMARY,100.0,2024-10-04,,100,True,,ASSESSOR
ENT_009240,1009 0 50,OWNS,PRIMARY,100.0,1985-02-04,,58900,True,,ASSESSOR
ENT_000994,1009 0 51,OWNS,PRIMARY,100.0,1998-10-28,,1,True,,ASSESSOR
ENT_007392,1009 0 53,OWNS,PRIMARY,100.0,1996-03-08,,127500,True,,ASSESSOR
ENT_006187,1009 0 54,OWNS,PRIMARY,100.0,2017-05-16,,500000,True,,ASSESSOR
ENT_004866,1009 0 54A,OWNS,PRIMARY,100.0,1998-06-23,,290000,True,,ASSESSOR
ENT_006187,1009 0 54B,OWNS,PRIMARY,100.0,2017-05-16,,500000,True,,ASSESSOR
ENT_005181,1009 0 54C,OWNS,PRIMARY,100.0,1952-06-05,,0,True,,ASSESSOR
ENT_005945,1009 0 55,OWNS,PRIMARY,100.0,2020-06-15,,300000,True,,ASSESSOR
ENT_008870,1009 0 56,OWNS,PRIMARY,100.0,2003-09-08,,1,True,,ASSESSOR
ENT_000722,1009 0 56A,OWNS,PRIMARY,100.0,2012-03-07,,10,True,,ASSESSOR
ENT_008390,1009 0 57,OWNS,PRIMARY,100.0,2011-04-07,,405250,True,,ASSESSOR
ENT_004173,1009 0 58,OWNS,PRIMARY,100.0,1987-06-23,,0,True,,ASSESSOR
ENT_000722,1009 0 59,OWNS,PRIMARY,100.0,1985-11-01,,335000,True,,ASSESSOR
ENT_002402,1009 0 6,OWNS,PRIMARY,100.0,2003-11-21,,100,True,,ASSESSOR
ENT_001564,1009 0 60,OWNS,PRIMARY,100.0,2016-02-17,,100,True,,ASSESSOR
ENT_009233,1009 0 61,OWNS,PRIMARY,100.0,2017-08-15,,1200000,True,,ASSESSOR
ENT_000595,1009 0 62,OWNS,PRIMARY,100.0,2003-11-25,,10,True,,ASSESSOR
ENT_000008,1009 0 65,OWNS,PRIMARY,100.0,2004-04-15,,395000,True,,ASSESSOR
ENT_003257,1009 0 66,OWNS,PRIMARY,100.0,1992-01-14,,1,True,,ASSESSOR
ENT_006915,1009 0 67,OWNS,PRIMARY,100.0,1986-12-22,,0,True,,ASSESSOR
ENT_003788,1009 0 68,OWNS,PRIMARY,100.0,2021-12-01,,1400000,True,,ASSESSOR
ENT_007180,1009 0 7,OWNS,PRIMARY,100.0,2025-03-05,,1,True,,ASSESSOR
ENT_003883,1009 0 8,OWNS,PRIMARY,100.0,2000-07-14,,215000,True,,ASSESSOR
ENT_010900,1009 0 9,OWNS,PRIMARY,100.0,1986-12-16,,250000,True,,ASSESSOR
ENT_011027,1010 0 1,OWNS,PRIMARY,100.0,2011-11-22,,100,True,,ASSESSOR
ENT_001390,1010 0 10,OWNS,PRIMARY,100.0,2015-08-24,,1,True,,ASSESSOR
ENT_011492,1010 0 11,OWNS,PRIMARY,100.0,2000-05-30,,174000,True,,ASSESSOR
ENT_004208,1010 0 12A,OWNS,PRIMARY,100.0,1992-05-29,,90000,True,,ASSESSOR
ENT_011408,1010 0 12B,OWNS,PRIMARY,100.0,1999-01-29,,148000,True,,ASSESSOR
ENT_006559,1010 0 13,OWNS,PRIMARY,100.0,1923-07-12,,0,True,,ASSESSOR
ENT_000122,1010 0 14,OWNS,PRIMARY,100.0,2020-09-10,,1,True,,ASSESSOR
ENT_011410,1010 0 15,OWNS,PRIMARY,100.0,2019-12-06,,450000,True,,ASSESSOR
ENT_002230,1010 0 16,OWNS,PRIMARY,100.0,2017-09-19,,750000,True,,ASSESSOR
ENT_007136,1010 0 17,OWNS,PRIMARY,100.0,2018-03-20,,570000,True,,ASSESSOR
ENT_000615,1010 0 18,OWNS,PRIMARY,100.0,2002-07-15,,1,True,,ASSESSOR
ENT_010493,1010 0 19,OWNS,PRIMARY,100.0,2013-09-05,,255000,True,,ASSESSOR
ENT_007110,1010 0 2,OWNS,PRIMARY,100.0,2024-09-25,,1,True,,ASSESSOR
ENT_009247,1010 0 20,OWNS,PRIMARY,100.0,2024-05-21,,300000,True,,ASSESSOR
ENT_005234,1010 0 3,OWNS,PRIMARY,100.0,2021-05-05,,1,True,,ASSESSOR
ENT_010924,1010 0 4,OWNS,PRIMARY,100.0,1984-03-01,,71000,True,,ASSESSOR
ENT_002485,1010 0 5,OWNS,PRIMARY,100.0,1998-04-29,,1,True,,ASSESSOR
ENT_009424,1010 0 6,OWNS,PRIMARY,100.0,1997-09-30,,1,True,,ASSESSOR
ENT_010618,1010 0 7,OWNS,PRIMARY,100.0,2018-08-01,,100,True,,ASSESSOR
ENT_010618,1010 0 8,OWNS,PRIMARY,100.0,2018-08-01,,100,True,,ASSESSOR
ENT_010618,1010 0 9,OWNS,PRIMARY,100.0,2018-08-01,,100,True,,ASSESSOR
ENT_010321,1011 0 1,OWNS,PRIMARY,100.0,2024-02-01,,1,True,,ASSESSOR
ENT_005384,1011 0 10,OWNS,PRIMARY,100.0,2015-07-01,,385000,True,,ASSESSOR
ENT_010095,1011 0 11,OWNS,PRIMARY,100.0,1980-05-15,,0,True,,ASSESSOR
ENT_006683,1011 0 12,OWNS,PRIMARY,100.0,2013-05-10,,1,True,,ASSESSOR
ENT_002989,1011 0 13,OWNS,PRIMARY,100.0,2011-06-29,,232000,True,,ASSESSOR
ENT_006640,1011 0 13A,OWNS,PRIMARY,100.0,1997-04-30,,140000,True,,ASSESSOR
ENT_000401,1011 0 14,OWNS,PRIMARY,100.0,2007-06-05,,100,True,,ASSESSOR
ENT_010853,1011 0 15,OWNS,PRIMARY,100.0,2014-04-25,,493000,True,,ASSESSOR
ENT_006069,1011 0 16,OWNS,PRIMARY,100.0,1998-08-18,,35000,True,,ASSESSOR
ENT_009562,1011 0 17,OWNS,PRIMARY,100.0,2012-10-26,,265000,True,,ASSESSOR
ENT_001326,1011 0 18,OWNS,PRIMARY,100.0,2019-04-29,,440000,True,,ASSESSOR
ENT_009624,1011 0 19,OWNS,PRIMARY,100.0,2018-04-20,,450000,True,,ASSESSOR
ENT_011004,1011 0 19A,OWNS,PRIMARY,100.0,2022-03-18,,1,True,,ASSESSOR
ENT_006543,1011 0 2,OWNS,PRIMARY,100.0,2015-12-24,,192000,True,,ASSESSOR
ENT_004210,1011 0 20,OWNS,PRIMARY,100.0,2023-12-22,,100,True,,ASSESSOR
ENT_011966,1011 0 21,OWNS,PRIMARY,100.0,2020-09-17,,1,True,,ASSESSOR
ENT_011614,1011 0 21A,OWNS,PRIMARY,100.0,1992-10-15,,1,True,,ASSESSOR
ENT_003643,1011 0 22,OWNS,PRIMARY,100.0,2014-10-03,,1,True,,ASSESSOR
ENT_001796,1011 0 23,OWNS,PRIMARY,100.0,2004-01-06,,1,True,,ASSESSOR
ENT_010137,1011 0 23A,OWNS,PRIMARY,100.0,2023-10-20,,10,True,,ASSESSOR
ENT_007054,1011 0 24,OWNS,PRIMARY,100.0,2022-10-18,,1,True,,ASSESSOR
ENT_008849,1011 0 25,OWNS,PRIMARY,100.0,2020-12-09,,100,True,,ASSESSOR
ENT_001829,1011 0 26,OWNS,PRIMARY,100.0,2024-08-26,,1,True,,ASSESSOR
ENT_006581,1011 0 27,OWNS,PRIMARY,100.0,2002-08-05,,100000,True,,ASSESSOR
ENT_006410,1011 0 28,OWNS,PRIMARY,100.0,2022-04-29,,2600000,True,,ASSESSOR
ENT_006410,1011 0 29,OWNS,PRIMARY,100.0,2022-04-29,,2600000,True,,ASSESSOR
ENT_006745,1011 0 3,OWNS,PRIMARY,100.0,2023-04-18,,1,True,,ASSESSOR
ENT_006410,1011 0 30,OWNS,PRIMARY,100.0,2022-04-29,,2600000,True,,ASSESSOR
ENT_006410,1011 0 30A,OWNS,PRIMARY,100.0,2022-04-29,,2600000,True,,ASSESSOR
ENT_006410,1011 0 31,OWNS,PRIMARY,100.0,2022-04-29,,2600000,True,,ASSESSOR
ENT_010564,1011 0 32,OWNS,PRIMARY,100.0,2000-06-29,,313000,True,,ASSESSOR
ENT_002080,1011 0 32A,OWNS,PRIMARY,100.0,1976-02-04,,0,True,,ASSESSOR
ENT_007135,1011 0 33,OWNS,PRIMARY,100.0,2010-07-01,,0,True,,ASSESSOR
ENT_000528,1011 0 35,OWNS,PRIMARY,100.0,2008-09-22,,0,True,,ASSESSOR
ENT_001253,1011 0 36,OWNS,PRIMARY,100.0,1976-05-11,,0,True,,ASSESSOR
ENT_005870,1011 0 36A,OWNS,PRIMARY,100.0,2004-12-13,,270000,True,,ASSESSOR
ENT_008295,1011 0 36B,OWNS,PRIMARY,100.0,2012-12-12,,100,True,,ASSESSOR
ENT_005995,1011 0 37,OWNS,PRIMARY,100.0,2023-10-20,,1250000,True,,ASSESSOR
ENT_001231,1011 0 38,OWNS,PRIMARY,100.0,2013-06-21,,650000,True,,ASSESSOR
ENT_010955,1011 0 39,OWNS,PRIMARY,100.0,2023-10-24,,1,True,,ASSESSOR
ENT_008071,1011 0 4,OWNS,PRIMARY,100.0,2024-03-28,,10,True,,ASSESSOR
ENT_006559,1011 0 40,OWNS,PRIMARY,100.0,1949-12-21,,0,True,,ASSESSOR
ENT_009156,1011 0 41,OWNS,PRIMARY,100.0,2015-12-24,,1400000,True,,ASSESSOR
ENT_006559,1011 0 41A,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_007681,1011 0 41B,OWNS,PRIMARY,100.0,2024-10-21,,475000,True,,ASSESSOR
ENT_000439,1011 0 43A,OWNS,PRIMARY,100.0,1991-11-25,,250000,True,,ASSESSOR
ENT_001097,1011 0 44,OWNS,PRIMARY,100.0,2010-02-16,,417000,True,,ASSESSOR
ENT_000393,1011 0 44A,OWNS,PRIMARY,100.0,2015-09-03,,319350,True,,ASSESSOR
ENT_008602,1011 0 45,OWNS,PRIMARY,100.0,2018-09-19,,0,True,,ASSESSOR
ENT_011623,1011 0 46,OWNS,PRIMARY,100.0,2014-10-02,,100,True,,ASSESSOR
ENT_006559,1011 0 47,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_009717,1011 0 48,OWNS,PRIMARY,100.0,2020-10-26,,635000,True,,ASSESSOR
ENT_001925,1011 0 49,OWNS,PRIMARY,100.0,2002-12-31,,1,True,,ASSESSOR
ENT_004145,1011 0 5,OWNS,PRIMARY,100.0,2014-10-06,,435000,True,,ASSESSOR
ENT_011224,1011 0 50,OWNS,PRIMARY,100.0,2016-09-30,,1,True,,ASSESSOR
ENT_004669,1011 0 50B,OWNS,PRIMARY,100.0,1985-12-05,,87900,True,,ASSESSOR
ENT_008533,1011 0 50C,OWNS,PRIMARY,100.0,2017-01-13,,278000,True,,ASSESSOR
ENT_001663,1011 0 51,OWNS,PRIMARY,100.0,1997-02-21,,1,True,,ASSESSOR
ENT_001231,1011 0 52,OWNS,PRIMARY,100.0,2013-06-21,,650000,True,,ASSESSOR
ENT_001231,1011 0 52A,OWNS,PRIMARY,100.0,2013-06-21,,650000,True,,ASSESSOR
ENT_007996,1011 0 53,OWNS,PRIMARY,100.0,2011-04-21,,100,True,,ASSESSOR
ENT_010212,1011 0 54,OWNS,PRIMARY,100.0,1982-04-09,,0,True,,ASSESSOR
ENT_010462,1011 0 55,OWNS,PRIMARY,100.0,2014-11-13,,100,True,,ASSESSOR
ENT_004626,1011 0 56,OWNS,PRIMARY,100.0,2021-09-09,,546840,True,,ASSESSOR
ENT_010574,1011 0 57,OWNS,PRIMARY,100.0,2017-05-11,,580000,True,,ASSESSOR
ENT_005102,1011 0 57A,OWNS,PRIMARY,100.0,2003-04-04,,100,True,,ASSESSOR
ENT_003017,1011 0 58,OWNS,PRIMARY,100.0,2016-03-14,,486000,True,,ASSESSOR
ENT_009839,1011 0 59,OWNS,PRIMARY,100.0,1977-02-25,,0,True,,ASSESSOR
ENT_009518,1011 0 6,OWNS,PRIMARY,100.0,2016-06-30,,1,True,,ASSESSOR
ENT_003389,1011 0 60,OWNS,PRIMARY,100.0,2012-11-09,,488000,True,,ASSESSOR
ENT_003253,1011 0 61,OWNS,PRIMARY,100.0,2014-09-25,,333000,True,,ASSESSOR
ENT_011729,1011 0 7,OWNS,PRIMARY,100.0,1980-04-01,,0,True,,ASSESSOR
ENT_002647,1011 0 7A,OWNS,PRIMARY,100.0,2016-10-18,,1,True,,ASSESSOR
ENT_004614,1011 0 8,OWNS,PRIMARY,100.0,2024-09-05,,170000,True,,ASSESSOR
ENT_004767,1011 0 9,OWNS,PRIMARY,100.0,2017-06-06,,682500,True,,ASSESSOR
ENT_010072,1012 0 1,OWNS,PRIMARY,100.0,1986-06-11,,193500,True,,ASSESSOR
ENT_004099,1012 0 10,OWNS,PRIMARY,100.0,2013-03-29,,330000,True,,ASSESSOR
ENT_001206,1012 0 10A,OWNS,PRIMARY,100.0,2024-08-06,,1,True,,ASSESSOR
ENT_009013,1012 0 10B,OWNS,PRIMARY,100.0,2016-08-03,,310000,True,,ASSESSOR
ENT_011002,1012 0 11A,OWNS,PRIMARY,100.0,2022-01-14,,620000,True,,ASSESSOR
ENT_011560,1012 0 11B,OWNS,PRIMARY,100.0,2015-12-18,,462900,True,,ASSESSOR
ENT_000363,1012 0 12,OWNS,PRIMARY,100.0,2013-05-30,,272500,True,,ASSESSOR
ENT_011597,1012 0 13,OWNS,PRIMARY,100.0,2022-06-06,,580000,True,,ASSESSOR
ENT_009983,1012 0 14,OWNS,PRIMARY,100.0,1994-05-05,,150000,True,,ASSESSOR
ENT_000052,1012 0 15,OWNS,PRIMARY,100.0,1994-09-22,,145000,True,,ASSESSOR
ENT_003777,1012 0 16,OWNS,PRIMARY,100.0,2017-07-17,,478000,True,,ASSESSOR
ENT_005455,1012 0 17,OWNS,PRIMARY,100.0,2013-04-12,,245000,True,,ASSESSOR
ENT_000788,1012 0 18,OWNS,PRIMARY,100.0,2005-08-29,,376750,True,,ASSESSOR
ENT_009977,1012 0 19,OWNS,PRIMARY,100.0,2021-11-12,,1,True,,ASSESSOR
ENT_001878,1012 0 2,OWNS,PRIMARY,100.0,2020-07-02,,365000,True,,ASSESSOR
ENT_011635,1012 0 20,OWNS,PRIMARY,100.0,2016-07-21,,1,True,,ASSESSOR
ENT_011293,1012 0 21,OWNS,PRIMARY,100.0,2022-01-03,,1070000,True,,ASSESSOR
ENT_002397,1012 0 22,OWNS,PRIMARY,100.0,2025-03-14,,1,True,,ASSESSOR
ENT_004709,1012 0 23,OWNS,PRIMARY,100.0,2022-01-18,,1,True,,ASSESSOR
ENT_001711,1012 0 24,OWNS,PRIMARY,100.0,2016-06-17,,1,True,,ASSESSOR
ENT_009819,1012 0 25,OWNS,PRIMARY,100.0,1999-10-08,,100,True,,ASSESSOR
ENT_002869,1012 0 26,OWNS,PRIMARY,100.0,1999-10-08,,100,True,,ASSESSOR
ENT_009819,1012 0 27,OWNS,PRIMARY,100.0,1999-10-08,,100,True,,ASSESSOR
ENT_006467,1012 0 28,OWNS,PRIMARY,100.0,2007-10-05,,100,True,,ASSESSOR
ENT_000260,1012 0 29,OWNS,PRIMARY,100.0,2006-04-14,,320000,True,,ASSESSOR
ENT_004626,1012 0 3,OWNS,PRIMARY,100.0,2012-04-10,,280000,True,,ASSESSOR
ENT_009452,1012 0 30,OWNS,PRIMARY,100.0,1990-01-05,,1,True,,ASSESSOR
ENT_011040,1012 0 31,OWNS,PRIMARY,100.0,2006-04-03,,488500,True,,ASSESSOR
ENT_002869,1012 0 32,OWNS,PRIMARY,100.0,1997-09-23,,100,True,,ASSESSOR
ENT_003620,1012 0 33,OWNS,PRIMARY,100.0,1997-08-21,,146500,True,,ASSESSOR
ENT_005900,1012 0 34,OWNS,PRIMARY,100.0,1991-03-29,,103000,True,,ASSESSOR
ENT_008530,1012 0 35,OWNS,PRIMARY,100.0,2012-08-17,,400000,True,,ASSESSOR
ENT_008185,1012 0 36,OWNS,PRIMARY,100.0,2020-09-14,,1,True,,ASSESSOR
ENT_003133,1012 0 37,OWNS,PRIMARY,100.0,1993-04-21,,1,True,,ASSESSOR
ENT_008717,1012 0 38,OWNS,PRIMARY,100.0,2024-09-20,,1015000,True,,ASSESSOR
ENT_004253,1012 0 39,OWNS,PRIMARY,100.0,2016-07-21,,1,True,,ASSESSOR
ENT_007095,1012 0 3A,OWNS,PRIMARY,100.0,2015-05-18,,435000,True,,ASSESSOR
