relationship_id,:START_ID(Property),:END_ID(Owner),ownership_type,start_date,acquisition_price:long,ownership_percentage,relationship_type,is_current,source_system,source_load_ts,:TYPE
OWN_1005 0 15_ENT_002928,1005 0 15,ENT_002928,PRIMARY,2015-07-15,265000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.704023,OWNS
OWN_1005 0 15A_ENT_001534,1005 0 15A,ENT_001534,PRIMARY,2013-09-23,217838.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.708643,OWNS
OWN_1005 0 16_ENT_007952,1005 0 16,ENT_007952,PRIMARY,2015-05-15,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.713278,OWNS
OWN_1005 0 18_ENT_003810,1005 0 18,ENT_003810,PRIMARY,2013-09-03,425000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.717836,OWNS
OWN_1005 0 19_ENT_000411,1005 0 19,ENT_000411,PRIMARY,2024-09-27,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.722529,OWNS
OWN_1005 0 2_ENT_008965,1005 0 2,ENT_008965,PRIMARY,2018-12-28,499000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.727005,OWNS
OWN_1005 0 20_ENT_008553,1005 0 20,ENT_008553,PRIMARY,2011-05-20,280000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.731621,OWNS
OWN_1005 0 21_ENT_011243,1005 0 21,ENT_011243,PRIMARY,2016-10-18,295000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.736178,OWNS
OWN_1005 0 22_ENT_005767,1005 0 22,ENT_005767,PRIMARY,2007-07-31,290000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.740712,OWNS
OWN_1005 0 23_ENT_003695,1005 0 23,ENT_003695,PRIMARY,2015-10-19,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.745302,OWNS
OWN_1005 0 24_ENT_006074,1005 0 24,ENT_006074,PRIMARY,2024-11-20,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.749999,OWNS
OWN_1005 0 25_ENT_006832,1005 0 25,ENT_006832,PRIMARY,1996-06-24,150000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.754940,OWNS
OWN_1005 0 26_ENT_006616,1005 0 26,ENT_006616,PRIMARY,2019-02-14,545000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.759546,OWNS
OWN_1005 0 27_ENT_005173,1005 0 27,ENT_005173,PRIMARY,2012-06-22,230000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.764202,OWNS
OWN_1005 0 28_ENT_009051,1005 0 28,ENT_009051,PRIMARY,2009-08-05,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.768869,OWNS
OWN_1005 0 29_ENT_006559,1005 0 29,ENT_006559,PRIMARY,1955-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.773870,OWNS
OWN_1005 0 3_ENT_010759,1005 0 3,ENT_010759,PRIMARY,2022-06-02,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.778411,OWNS
OWN_1005 0 30_ENT_002712,1005 0 30,ENT_002712,PRIMARY,2024-07-01,755000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.783177,OWNS
OWN_1005 0 31_ENT_005137,1005 0 31,ENT_005137,PRIMARY,2020-11-25,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.788149,OWNS
OWN_1005 0 32_ENT_009109,1005 0 32,ENT_009109,PRIMARY,2023-07-27,656000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.792785,OWNS
OWN_1005 0 33_ENT_005247,1005 0 33,ENT_005247,PRIMARY,2015-03-20,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.797747,OWNS
OWN_1005 0 34_ENT_001614,1005 0 34,ENT_001614,PRIMARY,2022-12-14,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.802502,OWNS
OWN_1005 0 35_ENT_003690,1005 0 35,ENT_003690,PRIMARY,2005-06-29,350000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.807684,OWNS
OWN_1005 0 36_ENT_010045,1005 0 36,ENT_010045,PRIMARY,2023-08-09,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.812434,OWNS
OWN_1005 0 37_ENT_002013,1005 0 37,ENT_002013,PRIMARY,2021-02-22,710000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.817099,OWNS
OWN_1005 0 38_ENT_010627,1005 0 38,ENT_010627,PRIMARY,2012-06-27,41.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.822061,OWNS
OWN_1005 0 39_ENT_006426,1005 0 39,ENT_006426,PRIMARY,2019-03-08,450000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.826750,OWNS
OWN_1005 0 40_ENT_010364,1005 0 40,ENT_010364,PRIMARY,2024-12-24,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.831597,OWNS
OWN_1005 0 41_ENT_011849,1005 0 41,ENT_011849,PRIMARY,2025-02-28,643000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.836361,OWNS
OWN_1005 0 42_ENT_000907,1005 0 42,ENT_000907,PRIMARY,2004-06-29,295000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.840960,OWNS
OWN_1005 0 43_ENT_003323,1005 0 43,ENT_003323,PRIMARY,2011-04-15,406800.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.845628,OWNS
OWN_1005 0 44_ENT_011823,1005 0 44,ENT_011823,PRIMARY,2002-10-24,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.850193,OWNS
OWN_1005 0 45_ENT_003464,1005 0 45,ENT_003464,PRIMARY,2001-07-31,215000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.854833,OWNS
OWN_1005 0 46_ENT_011473,1005 0 46,ENT_011473,PRIMARY,2007-07-16,370000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.859414,OWNS
OWN_1005 0 47_ENT_004818,1005 0 47,ENT_004818,PRIMARY,2007-07-30,380000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.864055,OWNS
OWN_1005 0 48_ENT_010104,1005 0 48,ENT_010104,PRIMARY,2016-12-09,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.868613,OWNS
OWN_1005 0 49_ENT_003792,1005 0 49,ENT_003792,PRIMARY,2009-11-24,361000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.873347,OWNS
OWN_1005 0 50_ENT_001696,1005 0 50,ENT_001696,PRIMARY,2010-08-02,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.877915,OWNS
OWN_1005 0 51_ENT_007606,1005 0 51,ENT_007606,PRIMARY,2009-08-14,238000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.882923,OWNS
OWN_1005 0 52_ENT_007856,1005 0 52,ENT_007856,PRIMARY,2009-08-06,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.888068,OWNS
OWN_1005 0 53_ENT_010546,1005 0 53,ENT_010546,PRIMARY,1995-09-22,150500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.892983,OWNS
OWN_1005 0 54_ENT_005640,1005 0 54,ENT_005640,PRIMARY,2013-04-09,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.897633,OWNS
OWN_1005 0 55_ENT_007762,1005 0 55,ENT_007762,PRIMARY,2008-01-15,325000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.902200,OWNS
OWN_1005 0 56_ENT_004961,1005 0 56,ENT_004961,PRIMARY,2013-05-07,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.906895,OWNS
OWN_1005 0 57_ENT_011077,1005 0 57,ENT_011077,PRIMARY,1996-05-24,173000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.911456,OWNS
OWN_1005 0 58_ENT_009183,1005 0 58,ENT_009183,PRIMARY,2019-08-16,923000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.916346,OWNS
OWN_1005 0 59_ENT_006201,1005 0 59,ENT_006201,PRIMARY,1996-12-30,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.920983,OWNS
OWN_1005 0 60_ENT_005662,1005 0 60,ENT_005662,PRIMARY,1995-03-31,132000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.925573,OWNS
OWN_1005 0 61_ENT_006559,1005 0 61,ENT_006559,PRIMARY,1948-10-26,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.930335,OWNS
OWN_1005 0 64_ENT_009051,1005 0 64,ENT_009051,PRIMARY,1973-02-09,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.935056,OWNS
OWN_1005 0 66_ENT_000029,1005 0 66,ENT_000029,PRIMARY,1987-09-14,100000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.939731,OWNS
OWN_1005 0 7_ENT_009051,1005 0 7,ENT_009051,PRIMARY,1999-01-12,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.944219,OWNS
OWN_1005 0 7A_ENT_006559,1005 0 7A,ENT_006559,PRIMARY,1974-05-14,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.948948,OWNS
OWN_1005 0 7B_ENT_002722,1005 0 7B,ENT_002722,PRIMARY,1973-03-09,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.953503,OWNS
OWN_1005 0 8_ENT_001103,1005 0 8,ENT_001103,PRIMARY,2000-07-05,60000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.957982,OWNS
OWN_1005 0 9_ENT_000768,1005 0 9,ENT_000768,PRIMARY,2012-02-24,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.962551,OWNS
OWN_1006 0 1_ENT_006035,1006 0 1,ENT_006035,PRIMARY,1979-12-11,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.967267,OWNS
OWN_1006 0 10_ENT_008873,1006 0 10,ENT_008873,PRIMARY,2016-11-02,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.971853,OWNS
OWN_1006 0 11_ENT_000172,1006 0 11,ENT_000172,PRIMARY,2024-07-19,490000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.976440,OWNS
OWN_1006 0 11A_ENT_003957,1006 0 11A,ENT_003957,PRIMARY,2019-08-30,382500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.981085,OWNS
OWN_1006 0 12_ENT_008928,1006 0 12,ENT_008928,PRIMARY,2017-01-17,369900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.985609,OWNS
OWN_1006 0 13_ENT_006702,1006 0 13,ENT_006702,PRIMARY,2016-05-25,615000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.990159,OWNS
OWN_1006 0 14_ENT_005173,1006 0 14,ENT_005173,PRIMARY,2016-11-21,650000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.994718,OWNS
OWN_1006 0 15_ENT_007224,1006 0 15,ENT_007224,PRIMARY,2019-11-27,463000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:14.999558,OWNS
OWN_1006 0 16_ENT_010201,1006 0 16,ENT_010201,PRIMARY,2000-05-01,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.004515,OWNS
OWN_1006 0 17_ENT_003950,1006 0 17,ENT_003950,PRIMARY,1965-11-02,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.009614,OWNS
OWN_1006 0 18_ENT_011913,1006 0 18,ENT_011913,PRIMARY,1965-11-02,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.014483,OWNS
OWN_1006 0 19_ENT_006632,1006 0 19,ENT_006632,PRIMARY,2023-11-15,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.019133,OWNS
OWN_1006 0 2_ENT_003589,1006 0 2,ENT_003589,PRIMARY,1959-01-23,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.024000,OWNS
OWN_1006 0 21A_ENT_008999,1006 0 21A,ENT_008999,PRIMARY,2000-12-29,100000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.028748,OWNS
OWN_1006 0 22_ENT_002244,1006 0 22,ENT_002244,PRIMARY,2010-12-10,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.033531,OWNS
OWN_1006 0 23_ENT_000460,1006 0 23,ENT_000460,PRIMARY,2003-01-22,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.038224,OWNS
OWN_1006 0 24_ENT_008222,1006 0 24,ENT_008222,PRIMARY,2016-02-09,380000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.042807,OWNS
OWN_1006 0 25_ENT_006695,1006 0 25,ENT_006695,PRIMARY,2017-03-02,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.047422,OWNS
OWN_1006 0 26_ENT_001501,1006 0 26,ENT_001501,PRIMARY,2018-08-22,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.052182,OWNS
OWN_1006 0 27_ENT_001501,1006 0 27,ENT_001501,PRIMARY,2018-08-22,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.056762,OWNS
OWN_1006 0 28_ENT_008284,1006 0 28,ENT_008284,PRIMARY,2019-06-28,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.061283,OWNS
OWN_1006 0 29_ENT_011386,1006 0 29,ENT_011386,PRIMARY,2000-04-13,225000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.065940,OWNS
OWN_1006 0 3_ENT_003589,1006 0 3,ENT_003589,PRIMARY,1955-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.070533,OWNS
OWN_1006 0 30_ENT_002679,1006 0 30,ENT_002679,PRIMARY,2024-05-22,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.075094,OWNS
OWN_1006 0 31_ENT_005660,1006 0 31,ENT_005660,PRIMARY,1973-02-12,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.079716,OWNS
OWN_1006 0 34A_ENT_005118,1006 0 34A,ENT_005118,PRIMARY,2006-10-12,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.084343,OWNS
OWN_1006 0 35_ENT_005118,1006 0 35,ENT_005118,PRIMARY,2006-10-12,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.088997,OWNS
OWN_1006 0 37_ENT_010900,1006 0 37,ENT_010900,PRIMARY,2014-10-01,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.093547,OWNS
OWN_1006 0 38_ENT_011471,1006 0 38,ENT_011471,PRIMARY,2018-12-05,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.098197,OWNS
OWN_1006 0 39_ENT_007822,1006 0 39,ENT_007822,PRIMARY,2017-07-28,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.102817,OWNS
OWN_1006 0 39A_ENT_011471,1006 0 39A,ENT_011471,PRIMARY,2018-12-05,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.107442,OWNS
OWN_1006 0 3A_ENT_008275,1006 0 3A,ENT_008275,PRIMARY,1955-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.112174,OWNS
OWN_1006 0 3B_ENT_011320,1006 0 3B,ENT_011320,PRIMARY,1960-11-23,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.116795,OWNS
OWN_1006 0 4_ENT_004216,1006 0 4,ENT_004216,PRIMARY,2012-12-26,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.121694,OWNS
OWN_1006 0 40_ENT_006606,1006 0 40,ENT_006606,PRIMARY,2014-10-01,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.126692,OWNS
OWN_1006 0 41_ENT_006606,1006 0 41,ENT_006606,PRIMARY,2014-10-01,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.131497,OWNS
OWN_1006 0 42_ENT_009926,1006 0 42,ENT_009926,PRIMARY,2017-01-26,700000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.136269,OWNS
OWN_1006 0 43_ENT_005852,1006 0 43,ENT_005852,PRIMARY,2019-12-30,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.141003,OWNS
OWN_1006 0 44_ENT_008912,1006 0 44,ENT_008912,PRIMARY,2009-05-26,300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.145710,OWNS
OWN_1006 0 45_ENT_008912,1006 0 45,ENT_008912,PRIMARY,2010-07-07,300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.150563,OWNS
OWN_1006 0 46_ENT_008912,1006 0 46,ENT_008912,PRIMARY,2011-03-02,400000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.155455,OWNS
OWN_1006 0 47_ENT_002952,1006 0 47,ENT_002952,PRIMARY,2006-09-29,525000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.160051,OWNS
OWN_1006 0 48_ENT_000709,1006 0 48,ENT_000709,PRIMARY,1967-06-22,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.164769,OWNS
OWN_1006 0 49_ENT_010900,1006 0 49,ENT_010900,PRIMARY,1955-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.169575,OWNS
OWN_1006 0 49A_ENT_005945,1006 0 49A,ENT_005945,PRIMARY,2009-08-06,275000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.174615,OWNS
OWN_1006 0 49B_ENT_001396,1006 0 49B,ENT_001396,PRIMARY,2019-05-10,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.179240,OWNS
OWN_1006 0 49E_ENT_001946,1006 0 49E,ENT_001946,PRIMARY,1984-10-31,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.183989,OWNS
OWN_1006 0 5_ENT_000562,1006 0 5,ENT_000562,PRIMARY,2007-07-25,590000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.188751,OWNS
OWN_1006 0 50_ENT_010900,1006 0 50,ENT_010900,PRIMARY,2018-08-01,535000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.193388,OWNS
OWN_1006 0 53A_ENT_010582,1006 0 53A,ENT_010582,PRIMARY,1999-12-31,175000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.198256,OWNS
OWN_1006 0 57_ENT_001455,1006 0 57,ENT_001455,PRIMARY,1991-02-19,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.203176,OWNS
OWN_1006 0 59_ENT_000880,1006 0 59,ENT_000880,PRIMARY,2003-02-14,440000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.207830,OWNS
OWN_1006 0 6_ENT_010561,1006 0 6,ENT_010561,PRIMARY,2015-10-01,750000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.212420,OWNS
OWN_1006 0 60_ENT_003014,1006 0 60,ENT_003014,PRIMARY,2024-05-01,1300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.217155,OWNS
OWN_1006 0 61_ENT_009458,1006 0 61,ENT_009458,PRIMARY,1982-08-20,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.221826,OWNS
OWN_1006 0 62_ENT_010189,1006 0 62,ENT_010189,PRIMARY,2001-07-05,200500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.226413,OWNS
OWN_1006 0 63_ENT_010863,1006 0 63,ENT_010863,PRIMARY,2024-08-26,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.231035,OWNS
OWN_1006 0 64_ENT_006586,1006 0 64,ENT_006586,PRIMARY,2016-07-01,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.235885,OWNS
OWN_1006 0 65_ENT_008501,1006 0 65,ENT_008501,PRIMARY,2003-01-15,300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.240889,OWNS
OWN_1006 0 66_ENT_003868,1006 0 66,ENT_003868,PRIMARY,2024-10-23,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.246160,OWNS
OWN_1006 0 67_ENT_004834,1006 0 67,ENT_004834,PRIMARY,2019-11-05,755000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.251225,OWNS
OWN_1006 0 69_ENT_002868,1006 0 69,ENT_002868,PRIMARY,1961-06-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.256210,OWNS
OWN_1006 0 7_ENT_004850,1006 0 7,ENT_004850,PRIMARY,2018-07-31,860000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.261079,OWNS
OWN_1006 0 70_ENT_009973,1006 0 70,ENT_009973,PRIMARY,2000-10-30,168000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.265826,OWNS
OWN_1006 0 71_ENT_002559,1006 0 71,ENT_002559,PRIMARY,2025-03-21,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.270740,OWNS
OWN_1006 0 72_ENT_006559,1006 0 72,ENT_006559,PRIMARY,1950-02-21,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.275466,OWNS
OWN_1006 0 8_ENT_002033,1006 0 8,ENT_002033,PRIMARY,2002-09-10,429900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.280220,OWNS
OWN_1006 0 8A_ENT_011363,1006 0 8A,ENT_011363,PRIMARY,2001-07-31,17500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.285145,OWNS
OWN_1006 0 9_ENT_000696,1006 0 9,ENT_000696,PRIMARY,2024-05-24,1150000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.289745,OWNS
OWN_1007 0 1_ENT_002728,1007 0 1,ENT_002728,PRIMARY,1996-09-12,135000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.294232,OWNS
OWN_1007 0 10_ENT_004504,1007 0 10,ENT_004504,PRIMARY,2017-04-07,560000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.298832,OWNS
OWN_1007 0 11_ENT_011358,1007 0 11,ENT_011358,PRIMARY,1982-06-11,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.303373,OWNS
OWN_1007 0 1A_ENT_002505,1007 0 1A,ENT_002505,PRIMARY,2019-05-23,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.307859,OWNS
OWN_1007 0 2_ENT_002749,1007 0 2,ENT_002749,PRIMARY,2015-11-18,500000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.312374,OWNS
OWN_1007 0 2A_ENT_002436,1007 0 2A,ENT_002436,PRIMARY,2022-09-27,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.316845,OWNS
OWN_1007 0 3_ENT_006586,1007 0 3,ENT_006586,PRIMARY,2016-07-01,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.321424,OWNS
OWN_1007 0 3A_ENT_003767,1007 0 3A,ENT_003767,PRIMARY,2023-03-10,725000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.325989,OWNS
OWN_1007 0 4_ENT_012016,1007 0 4,ENT_012016,PRIMARY,2006-06-29,525000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.330484,OWNS
OWN_1007 0 4A_ENT_004224,1007 0 4A,ENT_004224,PRIMARY,2021-09-29,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.335031,OWNS
OWN_1007 0 4B_ENT_008088,1007 0 4B,ENT_008088,PRIMARY,2020-05-15,460000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.339580,OWNS
OWN_1007 0 4C_ENT_010674,1007 0 4C,ENT_010674,PRIMARY,2023-10-06,525000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.344148,OWNS
OWN_1007 0 5_ENT_000798,1007 0 5,ENT_000798,PRIMARY,2012-01-19,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.348647,OWNS
OWN_1007 0 6_ENT_010640,1007 0 6,ENT_010640,PRIMARY,2020-11-19,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.353312,OWNS
OWN_1007 0 7_ENT_006185,1007 0 7,ENT_006185,PRIMARY,2020-01-30,1600000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.358361,OWNS
OWN_1007 0 8_ENT_008735,1007 0 8,ENT_008735,PRIMARY,2009-12-18,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.362970,OWNS
OWN_1007 0 9_ENT_010393,1007 0 9,ENT_010393,PRIMARY,2018-12-18,400000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.367573,OWNS
OWN_1008 0 10_ENT_000859,1008 0 10,ENT_000859,PRIMARY,1940-12-31,100000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.372364,OWNS
OWN_1008 0 11_ENT_003562,1008 0 11,ENT_003562,PRIMARY,1976-08-09,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.376949,OWNS
OWN_1008 0 11A_ENT_002122,1008 0 11A,ENT_002122,PRIMARY,2014-12-24,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.381640,OWNS
OWN_1008 0 12_ENT_006559,1008 0 12,ENT_006559,PRIMARY,1955-04-27,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.386314,OWNS
OWN_1008 0 13_ENT_007876,1008 0 13,ENT_007876,PRIMARY,2016-09-09,435000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.390978,OWNS
OWN_1008 0 14_ENT_012022,1008 0 14,ENT_012022,PRIMARY,2010-09-08,295000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.395672,OWNS
OWN_1008 0 15_ENT_002175,1008 0 15,ENT_002175,PRIMARY,2022-09-19,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.400226,OWNS
OWN_1008 0 16_ENT_008637,1008 0 16,ENT_008637,PRIMARY,2024-06-27,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.404790,OWNS
OWN_1008 0 17_ENT_005342,1008 0 17,ENT_005342,PRIMARY,2022-02-17,725000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.409341,OWNS
OWN_1008 0 18_ENT_000588,1008 0 18,ENT_000588,PRIMARY,2011-04-22,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.413845,OWNS
OWN_1008 0 19_ENT_005069,1008 0 19,ENT_005069,PRIMARY,2011-06-01,359500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:15.418378,OWNS
