relationship_id,:START_ID(Permit),:END_ID(Property),issue_date,permit_type,estimated_cost:long,relationship_type,source_system,source_load_ts,:TYPE
PERMIT_PROP_1000144_3049 0 14,1000144,3049 0 14,2025-06-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.419297,ISSUED_FOR
PERMIT_PROP_1000145_3049 0 14,1000145,3049 0 14,2025-06-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.419412,ISSUED_FOR
PERMIT_PROP_1000146_3052 0 95A,1000146,3052 0 95A,2025-06-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.419518,ISSUED_FOR
PERMIT_PROP_1000147_1056 0 11,1000147,1056 0 11,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.419627,ISSUED_FOR
PERMIT_PROP_1000148_1081 0 42,1000148,1081 0 42,2025-06-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.419728,ISSUED_FOR
PERMIT_PROP_1000149_1078 0 62,1000149,1078 0 62,2025-06-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.419826,ISSUED_FOR
PERMIT_PROP_1000150_2089 0 22,1000150,2089 0 22,2025-06-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.419925,ISSUED_FOR
PERMIT_PROP_1000151_3049 0 14A,1000151,3049 0 14A,2025-06-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.420023,ISSUED_FOR
PERMIT_PROP_1000152_3063 0 13N,1000152,3063 0 13N,2025-06-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.420122,ISSUED_FOR
PERMIT_PROP_1000154_1069 0 73,1000154,1069 0 73,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.420278,ISSUED_FOR
PERMIT_PROP_1000156_3049 0 14,1000156,3049 0 14,2025-06-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.420542,ISSUED_FOR
PERMIT_PROP_1000157_2033 0 15,1000157,2033 0 15,2025-06-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.420696,ISSUED_FOR
PERMIT_PROP_1000159_1069 0 17,1000159,1069 0 17,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.420888,ISSUED_FOR
PERMIT_PROP_1000160_1069 0 17,1000160,1069 0 17,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.420993,ISSUED_FOR
PERMIT_PROP_1000161_3061 0 2,1000161,3061 0 2,2025-06-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421094,ISSUED_FOR
PERMIT_PROP_1000162_1069 0 73,1000162,1069 0 73,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421192,ISSUED_FOR
PERMIT_PROP_1000163_2089 0 22,1000163,2089 0 22,2025-06-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421290,ISSUED_FOR
PERMIT_PROP_1000164_1125 0 17,1000164,1125 0 17,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421387,ISSUED_FOR
PERMIT_PROP_1000165_1125 0 17,1000165,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421484,ISSUED_FOR
PERMIT_PROP_1000166_1125 0 17,1000166,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421582,ISSUED_FOR
PERMIT_PROP_1000167_1125 0 17,1000167,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421678,ISSUED_FOR
PERMIT_PROP_1000168_1125 0 17,1000168,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421774,ISSUED_FOR
PERMIT_PROP_1000169_1125 0 17,1000169,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421871,ISSUED_FOR
PERMIT_PROP_1000170_1125 0 17,1000170,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.421971,ISSUED_FOR
PERMIT_PROP_1000171_1125 0 17,1000171,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422069,ISSUED_FOR
PERMIT_PROP_1000172_1125 0 17,1000172,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422168,ISSUED_FOR
PERMIT_PROP_1000173_1125 0 17,1000173,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422266,ISSUED_FOR
PERMIT_PROP_1000174_1125 0 17,1000174,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422363,ISSUED_FOR
PERMIT_PROP_1000175_1125 0 17,1000175,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422461,ISSUED_FOR
PERMIT_PROP_1000176_1125 0 17,1000176,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422560,ISSUED_FOR
PERMIT_PROP_1000177_3049 0 14A,1000177,3049 0 14A,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422658,ISSUED_FOR
PERMIT_PROP_1000178_1125 0 17,1000178,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422755,ISSUED_FOR
PERMIT_PROP_1000179_1125 0 17,1000179,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422852,ISSUED_FOR
PERMIT_PROP_1000180_1125 0 17,1000180,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.422949,ISSUED_FOR
PERMIT_PROP_1000181_1125 0 17,1000181,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423046,ISSUED_FOR
PERMIT_PROP_1000182_2063 0 3C,1000182,2063 0 3C,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423143,ISSUED_FOR
PERMIT_PROP_1000183_2019 4 5,1000183,2019 4 5,2025-06-12,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423243,ISSUED_FOR
PERMIT_PROP_1000184_1027 0 74,1000184,1027 0 74,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423340,ISSUED_FOR
PERMIT_PROP_1000185_1125 0 17,1000185,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423436,ISSUED_FOR
PERMIT_PROP_1000186_2040 0 12,1000186,2040 0 12,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423533,ISSUED_FOR
PERMIT_PROP_1000187_2007 0 12A,1000187,2007 0 12A,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423629,ISSUED_FOR
PERMIT_PROP_1000190_1012 0 3,1000190,1012 0 3,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423840,ISSUED_FOR
PERMIT_PROP_1000191_3040 0 46,1000191,3040 0 46,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.423937,ISSUED_FOR
PERMIT_PROP_1000192_2036 0 73,1000192,2036 0 73,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424034,ISSUED_FOR
PERMIT_PROP_1000193_3044 0 98,1000193,3044 0 98,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424130,ISSUED_FOR
PERMIT_PROP_1000194_3055 0 1,1000194,3055 0 1,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424227,ISSUED_FOR
PERMIT_PROP_1000195_1087 0 77,1000195,1087 0 77,2025-06-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424323,ISSUED_FOR
PERMIT_PROP_1000196_1041 0 718D,1000196,1041 0 718D,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424419,ISSUED_FOR
PERMIT_PROP_1000197_1124 0 10,1000197,1124 0 10,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424524,ISSUED_FOR
PERMIT_PROP_1000198_1124 0 10,1000198,1124 0 10,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424624,ISSUED_FOR
PERMIT_PROP_1000199_1109 0 1J,1000199,1109 0 1J,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424722,ISSUED_FOR
PERMIT_PROP_1000200_1042 0 11,1000200,1042 0 11,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424819,ISSUED_FOR
PERMIT_PROP_1000201_2024 0 61,1000201,2024 0 61,2025-06-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.424915,ISSUED_FOR
PERMIT_PROP_1000202_3021 0 30,1000202,3021 0 30,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425010,ISSUED_FOR
PERMIT_PROP_1000203_3021 0 30,1000203,3021 0 30,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425106,ISSUED_FOR
PERMIT_PROP_1000204_1047 0 58,1000204,1047 0 58,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425201,ISSUED_FOR
PERMIT_PROP_1000205_1069 0 24,1000205,1069 0 24,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425297,ISSUED_FOR
PERMIT_PROP_1000206_3013 0 25,1000206,3013 0 25,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425392,ISSUED_FOR
PERMIT_PROP_1000207_1118 0 10,1000207,1118 0 10,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425487,ISSUED_FOR
PERMIT_PROP_1000208_3037 0 55,1000208,3037 0 55,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425583,ISSUED_FOR
PERMIT_PROP_1000209_1125 0 17,1000209,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425678,ISSUED_FOR
PERMIT_PROP_1000210_1125 0 17,1000210,1125 0 17,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425776,ISSUED_FOR
PERMIT_PROP_1000211_1105 0 61,1000211,1105 0 61,2025-06-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425873,ISSUED_FOR
PERMIT_PROP_1000212_2053B 0 1H,1000212,2053B 0 1H,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.425970,ISSUED_FOR
PERMIT_PROP_1000213_2089 0 22,1000213,2089 0 22,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426067,ISSUED_FOR
PERMIT_PROP_1000214_2089 0 22,1000214,2089 0 22,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426164,ISSUED_FOR
PERMIT_PROP_1000215_2010 0 16A,1000215,2010 0 16A,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426260,ISSUED_FOR
PERMIT_PROP_1000216_3027 0 1I,1000216,3027 0 1I,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426357,ISSUED_FOR
PERMIT_PROP_1000217_3052 0 67,1000217,3052 0 67,2025-06-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426452,ISSUED_FOR
PERMIT_PROP_1000218_2020 0 3,1000218,2020 0 3,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426548,ISSUED_FOR
PERMIT_PROP_1000220_1003 0 3,1000220,1003 0 3,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426700,ISSUED_FOR
PERMIT_PROP_1000221_3042 0 8,1000221,3042 0 8,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426795,ISSUED_FOR
PERMIT_PROP_1000222_2053B 0 1Z,1000222,2053B 0 1Z,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.426890,ISSUED_FOR
PERMIT_PROP_1000224_1009 0 44A,1000224,1009 0 44A,2025-06-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.427042,ISSUED_FOR
PERMIT_PROP_1000225_1041 0 718C,1000225,1041 0 718C,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.427137,ISSUED_FOR
PERMIT_PROP_1000226_1041 0 718C,1000226,1041 0 718C,2025-05-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.427232,ISSUED_FOR
PERMIT_PROP_1000227_3029 0 1L,1000227,3029 0 1L,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.427327,ISSUED_FOR
PERMIT_PROP_1000228_1109 0 501,1000228,1109 0 501,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.427421,ISSUED_FOR
PERMIT_PROP_1000229_1078 0 51,1000229,1078 0 51,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.427517,ISSUED_FOR
PERMIT_PROP_1000230_3023 0 44,1000230,3023 0 44,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.427612,ISSUED_FOR
PERMIT_PROP_1000235_1107 0 155,1000235,1107 0 155,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.427928,ISSUED_FOR
PERMIT_PROP_1000236_3049 0 14,1000236,3049 0 14,2025-06-02,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428024,ISSUED_FOR
PERMIT_PROP_1000237_1078 0 4,1000237,1078 0 4,2025-05-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428118,ISSUED_FOR
PERMIT_PROP_1000238_1078 0 4,1000238,1078 0 4,2025-05-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428213,ISSUED_FOR
PERMIT_PROP_1000239_1124 0 10,1000239,1124 0 10,2025-05-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428308,ISSUED_FOR
PERMIT_PROP_1000240_1001 0 15F,1000240,1001 0 15F,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428405,ISSUED_FOR
PERMIT_PROP_1000241_3042 0 72,1000241,3042 0 72,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428506,ISSUED_FOR
PERMIT_PROP_1000242_1006 0 3A,1000242,1006 0 3A,2025-05-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428602,ISSUED_FOR
PERMIT_PROP_1000243_3003 0 38,1000243,3003 0 38,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428704,ISSUED_FOR
PERMIT_PROP_1000245_1074 0 19,1000245,1074 0 19,2025-05-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428857,ISSUED_FOR
PERMIT_PROP_1000246_1119 35 8163,1000246,1119 35 8163,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.428952,ISSUED_FOR
PERMIT_PROP_1000247_1083 0 21,1000247,1083 0 21,2025-05-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429048,ISSUED_FOR
PERMIT_PROP_1000248_3050 0 124,1000248,3050 0 124,2025-05-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429143,ISSUED_FOR
PERMIT_PROP_1000249_1006 0 31,1000249,1006 0 31,2025-05-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429238,ISSUED_FOR
PERMIT_PROP_1000250_1074 0 20,1000250,1074 0 20,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429333,ISSUED_FOR
PERMIT_PROP_1000251_1056 0 54F,1000251,1056 0 54F,2025-05-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429427,ISSUED_FOR
PERMIT_PROP_1000252_1069 0 24,1000252,1069 0 24,2025-06-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429525,ISSUED_FOR
PERMIT_PROP_1000253_3027 0 8B,1000253,3027 0 8B,2025-06-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429620,ISSUED_FOR
PERMIT_PROP_1000254_1033 0 9N,1000254,1033 0 9N,2025-05-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429716,ISSUED_FOR
PERMIT_PROP_1000255_2025 0 5,1000255,2025 0 5,2025-05-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429811,ISSUED_FOR
PERMIT_PROP_1000256_1009 0 44A,1000256,1009 0 44A,2025-05-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.429906,ISSUED_FOR
PERMIT_PROP_1000257_1058 0 1F,1000257,1058 0 1F,2025-05-26,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430001,ISSUED_FOR
PERMIT_PROP_1000258_1056 0 51A,1000258,1056 0 51A,2025-05-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430098,ISSUED_FOR
PERMIT_PROP_1000259_3049 0 14,1000259,3049 0 14,2025-05-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430194,ISSUED_FOR
PERMIT_PROP_1000260_3009 0 84,1000260,3009 0 84,2025-05-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430290,ISSUED_FOR
PERMIT_PROP_1000261_1109 0 501,1000261,1109 0 501,2025-05-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430386,ISSUED_FOR
PERMIT_PROP_1000262_1053 0 12H,1000262,1053 0 12H,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430480,ISSUED_FOR
PERMIT_PROP_1000263_2053B 0 1H,1000263,2053B 0 1H,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430576,ISSUED_FOR
PERMIT_PROP_1000264_1089 0 64,1000264,1089 0 64,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430672,ISSUED_FOR
PERMIT_PROP_1000265_1088 0 9H,1000265,1088 0 9H,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430768,ISSUED_FOR
PERMIT_PROP_1000266_1088 0 9H,1000266,1088 0 9H,2025-05-26,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430864,ISSUED_FOR
PERMIT_PROP_1000267_1082 0 10C,1000267,1082 0 10C,2025-06-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.430959,ISSUED_FOR
PERMIT_PROP_1000270_2033 0 1,1000270,2033 0 1,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.431171,ISSUED_FOR
PERMIT_PROP_1000271_2053C 0 1F,1000271,2053C 0 1F,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.431270,ISSUED_FOR
PERMIT_PROP_1000272_2004 0 19A,1000272,2004 0 19A,2025-05-26,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.431367,ISSUED_FOR
PERMIT_PROP_1000273_2033 0 1,1000273,2033 0 1,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.431465,ISSUED_FOR
PERMIT_PROP_1000275_2057 0 12E,1000275,2057 0 12E,2025-06-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.431619,ISSUED_FOR
PERMIT_PROP_1000276_1125 0 17,1000276,1125 0 17,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.431716,ISSUED_FOR
PERMIT_PROP_1000277_1125 0 17,1000277,1125 0 17,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.431813,ISSUED_FOR
PERMIT_PROP_1000278_1083 0 21,1000278,1083 0 21,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.431909,ISSUED_FOR
PERMIT_PROP_1000279_1033 0 32,1000279,1033 0 32,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432006,ISSUED_FOR
PERMIT_PROP_1000280_2028 0 14,1000280,2028 0 14,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432101,ISSUED_FOR
PERMIT_PROP_1000281_1025 0 91,1000281,1025 0 91,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432197,ISSUED_FOR
PERMIT_PROP_1000282_3027 0 8C,1000282,3027 0 8C,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432294,ISSUED_FOR
PERMIT_PROP_1000283_3003 0 48,1000283,3003 0 48,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432390,ISSUED_FOR
PERMIT_PROP_1000287_3009 0 84,1000287,3009 0 84,2025-05-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432656,ISSUED_FOR
PERMIT_PROP_1000288_3039 0 37,1000288,3039 0 37,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432752,ISSUED_FOR
PERMIT_PROP_1000289_3023 0 15,1000289,3023 0 15,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432850,ISSUED_FOR
PERMIT_PROP_1000290_3025 0 3O,1000290,3025 0 3O,2025-05-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.432947,ISSUED_FOR
PERMIT_PROP_1000291_2075 0 3,1000291,2075 0 3,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433044,ISSUED_FOR
PERMIT_PROP_1000292_3038 0 44,1000292,3038 0 44,2025-06-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433141,ISSUED_FOR
PERMIT_PROP_1000293_2014 0 20,1000293,2014 0 20,2025-05-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433238,ISSUED_FOR
PERMIT_PROP_1000294_1104 0 10,1000294,1104 0 10,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433336,ISSUED_FOR
PERMIT_PROP_1000295_1104 0 10,1000295,1104 0 10,2025-05-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433432,ISSUED_FOR
PERMIT_PROP_1000296_1124 0 10,1000296,1124 0 10,2025-05-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433529,ISSUED_FOR
PERMIT_PROP_1000297_1124 0 10,1000297,1124 0 10,2025-05-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433624,ISSUED_FOR
PERMIT_PROP_1000298_2089 0 22,1000298,2089 0 22,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433721,ISSUED_FOR
PERMIT_PROP_1000299_1059 0 5H,1000299,1059 0 5H,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433816,ISSUED_FOR
PERMIT_PROP_1000300_1123 5C 4-316,1000300,1123 5C 4-316,2025-05-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.433913,ISSUED_FOR
PERMIT_PROP_1000301_2034 0 11,1000301,2034 0 11,2025-05-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.434010,ISSUED_FOR
PERMIT_PROP_1000303_2082 0 34,1000303,2082 0 34,2025-05-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.434164,ISSUED_FOR
PERMIT_PROP_1000304_2062 0 48,1000304,2062 0 48,2025-05-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.434261,ISSUED_FOR
PERMIT_PROP_1000305_3053 0 107,1000305,3053 0 107,2025-05-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.434357,ISSUED_FOR
PERMIT_PROP_1000306_2068 0 45,1000306,2068 0 45,2025-05-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.434453,ISSUED_FOR
PERMIT_PROP_1000307_2066 0 11A,1000307,2066 0 11A,2025-05-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:17.434550,ISSUED_FOR
