relationship_id,:END_ID(Permit),:START_ID(Contractor),work_start_date,work_category,contract_value:long,contractor_role,relationship_type,source_system,source_load_ts,:TYPE
PERMIT_CONT_1018546_40152025.0,1018546,40152025.0,2020-06-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.962447,WORKED_ON
PERMIT_CONT_1018547_3924952721.0,1018547,3924952721.0,2020-06-23,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.962538,WORKED_ON
PERMIT_CONT_1018548_3924952721.0,1018548,3924952721.0,2020-06-23,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.962630,WORKED_ON
PERMIT_CONT_1018549_3004968161.0,1018549,3004968161.0,2020-06-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.962722,WORKED_ON
PERMIT_CONT_1018551_3908245923.0,1018551,3908245923.0,2020-06-23,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.962871,WORKED_ON
PERMIT_CONT_1018554_4273380597.0,1018554,4273380597.0,2020-06-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.963076,WORKED_ON
PERMIT_CONT_1018556_1062805415.0,1018556,1062805415.0,2020-06-16,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.963224,WORKED_ON
PERMIT_CONT_1018558_1689327748.0,1018558,1689327748.0,2020-06-25,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.963371,WORKED_ON
PERMIT_CONT_1018561_3383913357.0,1018561,3383913357.0,2020-06-19,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.963577,WORKED_ON
PERMIT_CONT_1018562_273603602.0,1018562,273603602.0,2020-06-16,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.963678,WORKED_ON
PERMIT_CONT_1018563_1376214146.0,1018563,1376214146.0,2020-06-15,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.963772,WORKED_ON
PERMIT_CONT_1018564_2800297433.0,1018564,2800297433.0,2020-06-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.963867,WORKED_ON
PERMIT_CONT_1018566_2023928219.0,1018566,2023928219.0,2020-06-12,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.964033,WORKED_ON
PERMIT_CONT_1018568_3908245923.0,1018568,3908245923.0,2020-06-23,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.964186,WORKED_ON
PERMIT_CONT_1018572_3870205285.0,1018572,3870205285.0,2020-07-06,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.964446,WORKED_ON
PERMIT_CONT_1018574_2023928219.0,1018574,2023928219.0,2020-06-16,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.964594,WORKED_ON
PERMIT_CONT_1018575_3093002458.0,1018575,3093002458.0,2020-06-22,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.964685,WORKED_ON
PERMIT_CONT_1018576_2784282605.0,1018576,2784282605.0,2020-06-11,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.964777,WORKED_ON
PERMIT_CONT_1018577_3856820968.0,1018577,3856820968.0,2020-06-11,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.964869,WORKED_ON
PERMIT_CONT_1018579_2430213198.0,1018579,2430213198.0,2020-06-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.965018,WORKED_ON
PERMIT_CONT_1018581_1286421985.0,1018581,1286421985.0,2020-07-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.965167,WORKED_ON
PERMIT_CONT_1018582_3281948048.0,1018582,3281948048.0,2020-08-04,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.965260,WORKED_ON
PERMIT_CONT_1018588_2038062013.0,1018588,2038062013.0,2020-06-23,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.965636,WORKED_ON
PERMIT_CONT_1018590_4274866135.0,1018590,4274866135.0,2020-06-16,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.965784,WORKED_ON
PERMIT_CONT_1018591_580433114.0,1018591,580433114.0,2020-06-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.965876,WORKED_ON
PERMIT_CONT_1018592_310920436.0,1018592,310920436.0,2020-07-10,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.965968,WORKED_ON
PERMIT_CONT_1018594_1834583338.0,1018594,1834583338.0,2020-06-16,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.966118,WORKED_ON
PERMIT_CONT_1018595_3467920485.0,1018595,3467920485.0,2020-06-25,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.966210,WORKED_ON
PERMIT_CONT_1018600_2337839296.0,1018600,2337839296.0,2020-06-25,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.966522,WORKED_ON
PERMIT_CONT_1018603_2383567600.0,1018603,2383567600.0,2020-06-11,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.966726,WORKED_ON
PERMIT_CONT_1018604_2059694961.0,1018604,2059694961.0,2020-06-15,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.966818,WORKED_ON
PERMIT_CONT_1018606_1336189097.0,1018606,1336189097.0,2020-06-09,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.966967,WORKED_ON
PERMIT_CONT_1018607_2059694961.0,1018607,2059694961.0,2020-06-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.967059,WORKED_ON
PERMIT_CONT_1018609_3870205285.0,1018609,3870205285.0,2020-06-15,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.967351,WORKED_ON
PERMIT_CONT_1018610_787468827.0,1018610,787468827.0,2020-06-11,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.967463,WORKED_ON
PERMIT_CONT_1018615_1569746361.0,1018615,1569746361.0,2020-06-08,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.967798,WORKED_ON
PERMIT_CONT_1018616_2987509792.0,1018616,2987509792.0,2020-06-12,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.967894,WORKED_ON
PERMIT_CONT_1018617_1304885978.0,1018617,1304885978.0,2020-06-15,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.967988,WORKED_ON
PERMIT_CONT_1018620_4294957263.0,1018620,4294957263.0,2020-06-11,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.968194,WORKED_ON
PERMIT_CONT_1018621_4294957263.0,1018621,4294957263.0,2020-06-11,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.968287,WORKED_ON
PERMIT_CONT_1018626_2703957274.0,1018626,2703957274.0,2020-06-12,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.968597,WORKED_ON
PERMIT_CONT_1018627_125095851.0,1018627,125095851.0,2020-06-05,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.968688,WORKED_ON
PERMIT_CONT_1018631_2681798655.0,1018631,2681798655.0,2020-06-04,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.968943,WORKED_ON
PERMIT_CONT_1018632_1206040084.0,1018632,1206040084.0,2020-06-12,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969035,WORKED_ON
PERMIT_CONT_1018633_1206040084.0,1018633,1206040084.0,2020-06-08,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969126,WORKED_ON
PERMIT_CONT_1018634_3033648202.0,1018634,3033648202.0,2020-06-12,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969218,WORKED_ON
PERMIT_CONT_1018635_2012686779.0,1018635,2012686779.0,2020-06-04,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969310,WORKED_ON
PERMIT_CONT_1018636_3489443390.0,1018636,3489443390.0,2020-06-04,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969407,WORKED_ON
PERMIT_CONT_1018637_39964639.0,1018637,39964639.0,2020-07-09,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969501,WORKED_ON
PERMIT_CONT_1018642_3409208034.0,1018642,3409208034.0,2020-06-04,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969812,WORKED_ON
PERMIT_CONT_1018643_4294957273.0,1018643,4294957273.0,2020-06-09,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969904,WORKED_ON
PERMIT_CONT_1018644_1820061762.0,1018644,1820061762.0,2020-06-28,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.969995,WORKED_ON
PERMIT_CONT_1018650_817202340.0,1018650,817202340.0,2020-06-12,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.970360,WORKED_ON
PERMIT_CONT_1018652_817202340.0,1018652,817202340.0,2020-06-12,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.970509,WORKED_ON
PERMIT_CONT_1018654_4294957301.0,1018654,4294957301.0,2020-06-15,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.970658,WORKED_ON
PERMIT_CONT_1018657_2806182867.0,1018657,2806182867.0,2020-06-03,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.970862,WORKED_ON
PERMIT_CONT_1018660_3383913357.0,1018660,3383913357.0,2020-06-19,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.971188,WORKED_ON
PERMIT_CONT_1018661_545489985.0,1018661,545489985.0,2020-06-01,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.971298,WORKED_ON
PERMIT_CONT_1018663_2643990700.0,1018663,2643990700.0,2020-06-15,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.971458,WORKED_ON
PERMIT_CONT_1018664_2643990700.0,1018664,2643990700.0,2020-06-12,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.971554,WORKED_ON
PERMIT_CONT_1018665_2345312843.0,1018665,2345312843.0,2020-06-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.971648,WORKED_ON
PERMIT_CONT_1018666_2345312843.0,1018666,2345312843.0,2020-06-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.971741,WORKED_ON
PERMIT_CONT_1018667_2517591634.0,1018667,2517591634.0,2020-06-24,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.971833,WORKED_ON
PERMIT_CONT_1018670_3393267532.0,1018670,3393267532.0,2020-06-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.972039,WORKED_ON
PERMIT_CONT_1018671_705947481.0,1018671,705947481.0,2020-06-10,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.972132,WORKED_ON
PERMIT_CONT_1018672_1294475717.0,1018672,1294475717.0,2020-06-10,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.972224,WORKED_ON
PERMIT_CONT_1018673_2342821871.0,1018673,2342821871.0,2020-06-10,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.972316,WORKED_ON
PERMIT_CONT_1018676_2531313212.0,1018676,2531313212.0,2020-06-01,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.972519,WORKED_ON
PERMIT_CONT_1018678_3908245923.0,1018678,3908245923.0,2020-06-10,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.972668,WORKED_ON
PERMIT_CONT_1018679_1718659347.0,1018679,1718659347.0,2020-06-25,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.972761,WORKED_ON
PERMIT_CONT_1018681_3446681239.0,1018681,3446681239.0,2020-06-05,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.972908,WORKED_ON
PERMIT_CONT_1018683_70769075.0,1018683,70769075.0,2021-02-04,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.973056,WORKED_ON
PERMIT_CONT_1018684_1206040084.0,1018684,1206040084.0,2020-06-15,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.973149,WORKED_ON
PERMIT_CONT_1018685_1206040084.0,1018685,1206040084.0,2020-06-08,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.973241,WORKED_ON
PERMIT_CONT_1018688_3193349634.0,1018688,3193349634.0,2020-06-01,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.973444,WORKED_ON
PERMIT_CONT_1018691_3028411665.0,1018691,3028411665.0,2020-06-12,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.973648,WORKED_ON
PERMIT_CONT_1018692_108101584.0,1018692,108101584.0,2020-06-24,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.973741,WORKED_ON
PERMIT_CONT_1018693_108101584.0,1018693,108101584.0,2020-06-24,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.973832,WORKED_ON
PERMIT_CONT_1018696_483836212.0,1018696,483836212.0,2020-05-29,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.974040,WORKED_ON
PERMIT_CONT_1018699_1624434238.0,1018699,1624434238.0,2020-05-29,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.974242,WORKED_ON
PERMIT_CONT_1018700_2337839296.0,1018700,2337839296.0,2020-06-12,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.974334,WORKED_ON
PERMIT_CONT_1018701_1492835242.0,1018701,1492835242.0,2020-06-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.974426,WORKED_ON
PERMIT_CONT_1018703_2337839296.0,1018703,2337839296.0,2020-06-10,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.974573,WORKED_ON
PERMIT_CONT_1018704_2337839296.0,1018704,2337839296.0,2020-06-10,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.974665,WORKED_ON
PERMIT_CONT_1018710_2517974052.0,1018710,2517974052.0,2020-06-01,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975024,WORKED_ON
PERMIT_CONT_1018711_2067830283.0,1018711,2067830283.0,2020-06-01,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975117,WORKED_ON
PERMIT_CONT_1018712_1510862194.0,1018712,1510862194.0,2020-05-27,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975209,WORKED_ON
PERMIT_CONT_1018713_3608128463.0,1018713,3608128463.0,2020-05-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975300,WORKED_ON
PERMIT_CONT_1018714_1655949787.0,1018714,1655949787.0,2020-06-01,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975390,WORKED_ON
PERMIT_CONT_1018715_1655949787.0,1018715,1655949787.0,2020-06-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975482,WORKED_ON
PERMIT_CONT_1018717_2167144355.0,1018717,2167144355.0,2020-06-02,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975630,WORKED_ON
PERMIT_CONT_1018718_545865738.0,1018718,545865738.0,2020-06-02,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975722,WORKED_ON
PERMIT_CONT_1018719_2045852223.0,1018719,2045852223.0,2020-05-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975814,WORKED_ON
PERMIT_CONT_1018720_2023928219.0,1018720,2023928219.0,2020-05-27,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975906,WORKED_ON
PERMIT_CONT_1018721_1931909556.0,1018721,1931909556.0,2020-05-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.975997,WORKED_ON
PERMIT_CONT_1018722_3908245923.0,1018722,3908245923.0,2020-05-28,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.976088,WORKED_ON
PERMIT_CONT_1018728_976860719.0,1018728,976860719.0,2020-05-27,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.976458,WORKED_ON
PERMIT_CONT_1018732_3507969144.0,1018732,3507969144.0,2020-05-26,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.976713,WORKED_ON
PERMIT_CONT_1018738_2987509792.0,1018738,2987509792.0,2020-05-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977077,WORKED_ON
PERMIT_CONT_1018739_3238654903.0,1018739,3238654903.0,2020-05-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977176,WORKED_ON
PERMIT_CONT_1018740_3238654903.0,1018740,3238654903.0,2020-05-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977270,WORKED_ON
PERMIT_CONT_1018741_1198334125.0,1018741,1198334125.0,2020-05-25,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977362,WORKED_ON
PERMIT_CONT_1018742_2671328619.0,1018742,2671328619.0,2020-07-14,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977452,WORKED_ON
PERMIT_CONT_1018743_2671328619.0,1018743,2671328619.0,2020-05-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977544,WORKED_ON
PERMIT_CONT_1018745_3587478959.0,1018745,3587478959.0,2020-05-22,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977692,WORKED_ON
PERMIT_CONT_1018747_2058813308.0,1018747,2058813308.0,2020-05-26,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977838,WORKED_ON
PERMIT_CONT_1018749_246737421.0,1018749,246737421.0,2020-05-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.977985,WORKED_ON
PERMIT_CONT_1018762_852026940.0,1018762,852026940.0,2020-05-27,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.978716,WORKED_ON
PERMIT_CONT_1018764_3148567760.0,1018764,3148567760.0,2020-05-26,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.978865,WORKED_ON
PERMIT_CONT_1018769_2642684278.0,1018769,2642684278.0,2020-06-10,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.979175,WORKED_ON
PERMIT_CONT_1018770_2642684278.0,1018770,2642684278.0,2020-06-08,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.979267,WORKED_ON
PERMIT_CONT_1018772_635355645.0,1018772,635355645.0,2020-05-26,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.979416,WORKED_ON
PERMIT_CONT_1018773_635355645.0,1018773,635355645.0,2020-05-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.979507,WORKED_ON
PERMIT_CONT_1018776_3232001358.0,1018776,3232001358.0,2020-05-26,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.979709,WORKED_ON
PERMIT_CONT_1018777_3420782559.0,1018777,3420782559.0,2020-05-19,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.979801,WORKED_ON
PERMIT_CONT_1018779_3420782559.0,1018779,3420782559.0,2020-05-19,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.979949,WORKED_ON
PERMIT_CONT_1018780_1073350445.0,1018780,1073350445.0,2020-05-19,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.980039,WORKED_ON
PERMIT_CONT_1018785_3029874072.0,1018785,3029874072.0,2020-05-21,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.980349,WORKED_ON
PERMIT_CONT_1018786_2643990700.0,1018786,2643990700.0,2020-05-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.980440,WORKED_ON
PERMIT_CONT_1018787_2643990700.0,1018787,2643990700.0,2020-05-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.980533,WORKED_ON
PERMIT_CONT_1018788_526106764.0,1018788,526106764.0,2020-05-20,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.980625,WORKED_ON
PERMIT_CONT_1018790_2887372641.0,1018790,2887372641.0,2020-05-21,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.980772,WORKED_ON
PERMIT_CONT_1018792_2470819855.0,1018792,2470819855.0,2020-05-19,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.980920,WORKED_ON
PERMIT_CONT_1018795_1734945074.0,1018795,1734945074.0,2020-05-19,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.981123,WORKED_ON
PERMIT_CONT_1018797_2887372641.0,1018797,2887372641.0,2020-05-21,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.981270,WORKED_ON
PERMIT_CONT_1018800_3295935482.0,1018800,3295935482.0,2020-05-19,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.981471,WORKED_ON
PERMIT_CONT_1018801_3758620547.0,1018801,3758620547.0,2020-05-17,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.981562,WORKED_ON
PERMIT_CONT_1018803_596561464.0,1018803,596561464.0,2020-05-26,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.981709,WORKED_ON
PERMIT_CONT_1018804_149876455.0,1018804,149876455.0,2020-05-27,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.981802,WORKED_ON
PERMIT_CONT_1018805_2432148709.0,1018805,2432148709.0,2020-05-20,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.981895,WORKED_ON
PERMIT_CONT_1018807_2432148709.0,1018807,2432148709.0,2020-05-20,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.982042,WORKED_ON
PERMIT_CONT_1018808_3206053216.0,1018808,3206053216.0,2020-05-19,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.982133,WORKED_ON
PERMIT_CONT_1018809_3206053216.0,1018809,3206053216.0,2020-05-19,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.982225,WORKED_ON
PERMIT_CONT_1018810_2707764767.0,1018810,2707764767.0,2020-05-17,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.982316,WORKED_ON
PERMIT_CONT_1018811_1294108543.0,1018811,1294108543.0,2020-05-15,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.982408,WORKED_ON
PERMIT_CONT_1018816_4073720716.0,1018816,4073720716.0,2020-05-14,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.982716,WORKED_ON
PERMIT_CONT_1018823_2014678464.0,1018823,2014678464.0,2020-05-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.983129,WORKED_ON
